cl_id,channel_type,cl_id,PERIOD_count,sum_POS,sum_IN,sum_OUT,sum_CAT,sum_amount,sum_Розничные магазины,sum_Поставщик услуг,sum_Различные магазины,sum_Развлечения,sum_Магазины одежды,sum_Транспорт,sum_Бизнес услуги,sum_Государственные услуги,sum_Личные услуги,sum_Коммунальные и кабельные услуги,sum_Отели и мотели,sum_Профессиональные услуги,sum_Автомобили и транспортные средства,sum_Ремонтные услуги,sum_Аренда автомобилей,sum_Продажи по почте/телефону,sum_Оптовые поставщики и производители,"sum_Авиалинии, авиакомпании",sum_Членские организации,sum_Контрактные услуги,multi_currency,mode_MCC,num_days_in_use,target_flag,target_sum,ostatok
5563,type1,5563,4,139269.82,0.0,120000.0,0.0,259269.82,32309.62,173305.82,8671.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11463.380000000001,0.0,0.0,0.0,0.0,32020.0,0.0,0.0,rub,11,92,1,147867.02,-259269.82
5565,type1,5565,3,73392.09000000001,105646.93,32000.0,0.0,211039.02000000002,14851.2,137646.93,38013.88999999999,6000.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13137.0,0.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,28,63,1,75.0,254.83999999998196
5569,type1,5569,2,8142.5,0.0,0.0,0.0,8142.5,5614.5,0.0,860.0,0.0,0.0,0.0,668.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,21,0,0.0,-8142.5
5571,type1,5571,4,232914.82079899995,70000.0,0.0,0.0,302914.820799,65583.706643,70000.0,41527.221371,3600.0,11132.452319999999,24896.439840000003,3530.51278,0.0,773.955,25989.0,9590.553650000002,3400.0,24790.979195,0.0,0.0,0.0,0.0,18100.0,0.0,0.0,multi + rub,24,91,1,79726.53,-162914.82079899995
5572,type1,5572,4,166394.178993,0.0,257100.0,0.0,423494.17899299995,57978.829999999994,258694.0,101413.23899300002,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.11,5000.0,0.0,0.0,0.0,multi + rub,41,91,1,84555.14,-423494.178993
5573,type1,5573,5,113033.0,0.0,13000.0,0.0,126033.0,10072.0,13000.0,6870.0,0.0,86225.0,0.0,0.0,0.0,0.0,1316.0,0.0,0.0,8550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,4,114,1,67348.94,-126033.0
5575,type1,5575,4,541464.677119,0.0,254500.0,0.0,795964.6771190002,39642.132729,254500.0,206025.197099,17671.0828,113914.701386,43999.35993,5450.0,0.0,5100.0,0.0,109662.203175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,49,92,1,241577.06,-795964.677119
5576,type1,5576,3,215054.76,185000.0,10400.0,0.0,410454.76000000007,38827.96,195400.0,166285.8,0.0,7841.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,8,61,0,0.0,-40454.76000000001
5577,type1,5577,2,46511.05000000001,0.0,0.0,0.0,46511.05000000001,11881.390000000001,0.0,11048.66,1710.0,21781.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,18,23,0,0.0,-46511.05000000001
5578,type1,5578,3,79956.9,35000.0,0.0,0.0,114956.9,3457.0,35000.0,2800.0,0.0,650.0,69000.0,0.0,0.0,2250.0,0.0,0.0,0.0,1799.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,79,0,0.0,-44956.899999999994
5584,type1,5584,3,202889.98999999993,67500.0,0.0,0.0,270389.99,30269.29,67500.0,16982.059999999998,0.0,1994.0,94600.0,0.0,0.0,0.0,11539.67,0.0,1350.0,46154.97000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,32,90,1,29497.3,-135389.98999999993
5587,type1,5587,2,68951.357754,0.0,0.0,0.0,68951.357754,0.0,0.0,0.0,0.0,28805.439000000002,0.0,0.0,0.0,0.0,0.0,17652.5639,0.0,0.0,0.0,22493.354854,0.0,0.0,0.0,0.0,0.0,multi,1,42,0,0.0,-68951.357754
5588,type1,5588,1,513294.0,0.0,0.0,0.0,513294.0,0.0,0.0,460000.0,0.0,0.0,53294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,1,6,0,0.0,-513294.0
5589,type1,5589,2,1974.5900000000001,0.0,0.0,0.0,1974.5900000000001,306.19,0.0,1668.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,2,31,0,0.0,-1974.5900000000001
5590,type1,5590,3,154621.7928159999,154416.18,0.0,0.0,309037.972816,74389.292816,154350.0,38913.58,0.0,22884.0,1500.0,0.0,0.0,0.0,0.0,0.0,5785.0,10791.0,0.0,0.0,425.09999999999997,0.0,0.0,0.0,0.0,multi + rub,56,90,1,152.0,-205.6128159999207
5595,type1,5595,4,99938.81999999999,805000.0,291700.0,0.0,1196638.8199999998,55238.990000000005,1096700.0,24637.690000000002,2136.25,690.0,1330.0,0.0,0.0,0.0,670.0,0.0,0.0,15235.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,54,92,1,19149.68,413361.18
5598,type1,5598,1,19998.17,11095.0,5500.0,100.0,36693.17,11551.07,16595.0,6941.1,0.0,0.0,200.0,0.0,0.0,0.0,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,38,29,0,0.0,-14403.169999999998
5601,type1,5601,3,38130.0,101000.0,28000.0,0.0,167130.00000000003,7770.7,135316.2,12446.1,0.0,7517.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,63,0,0.0,34870.0
5602,type1,5602,3,11066.45,13000.0,0.0,0.0,24066.45,3240.0,13000.0,7026.45,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,14,51,1,20.0,1933.5499999999993
5605,type1,5605,3,25485.0,20000.0,66000.0,0.0,111485.0,1485.0,86000.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,5,61,0,0.0,-71485.0
5607,type1,5607,3,209996.0,207000.0,6300.0,0.0,423296.0,132.72,213300.0,140272.0,0.0,1112.0,65300.0,0.0,0.0,0.0,0.0,0.0,0.0,3179.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,8,60,0,0.0,-9296.0
5608,type1,5608,4,303490.63015999994,145070.69,124000.0,1000.0,573561.3201599999,111320.98696000001,296300.0,83140.82880000002,500.0,7078.137,39521.0,0.0,2310.0,0.0,13100.0,0.0,5000.0,15290.367400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,20,90,1,40.5,-282419.94015999994
5611,type1,5611,4,214606.69999999998,205000.0,0.0,0.0,419606.7,826.7,205000.0,211700.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,5,89,0,0.0,-9606.699999999983
5612,type1,5612,4,52439.110000000015,1871684.84,413000.0,0.0,2337123.95,16177.929999999998,2284000.0,6772.140000000001,3087.0,3695.0,4483.92,696.0,0.0,0.0,1170.0,800.0,0.0,13322.939999999999,0.0,0.0,2919.0199999999995,0.0,0.0,0.0,0.0,rub,28,91,1,44341.11,1406245.73
5613,type1,5613,4,417552.99,415000.0,0.0,0.0,832552.99,113229.99000000002,415000.0,142318.14,6830.0,21356.0,0.0,150.0,0.0,5700.0,245.0,0.0,1950.0,125773.85999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,51,89,0,0.0,-2552.9899999999907
5614,type1,5614,1,77.67,100.0,0.0,0.0,177.67000000000002,38.67,100.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,2,0,0.0,22.33
5616,type1,5616,3,138374.99,139200.0,0.0,0.0,277574.99,28162.49,139200.0,62895.0,0.0,22380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,23,76,1,54533.53,825.0100000000093
5617,type1,5617,3,30816.649999999998,0.0,20000.0,0.0,50816.65,0.0,20000.0,0.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,195.3,0.0,9021.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,59,1,33733.28,-50816.649999999994
5621,type1,5621,4,196650.77999999997,190100.0,2000.0,0.0,388750.77999999997,0.0,192100.0,194215.77999999997,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,16,91,0,0.0,-8550.77999999997
5622,type1,5622,4,311044.8,140000.0,0.0,0.0,451044.8,105364.0,216366.0,59526.8,58180.0,0.0,2880.0,5160.0,0.0,2550.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,27,91,0,0.0,-171044.8
5623,type1,5623,2,71498.8,74920.9,3638.1,0.0,150057.8,70502.0,78559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,11,39,0,0.0,-216.00000000001455
5624,type1,5624,4,146762.39,111900.0,7876.76,0.0,266539.15,124756.68999999994,119776.76000000001,13684.7,0.0,4431.0,3890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,87,85,0,0.0,-42739.15000000002
5625,type1,5625,4,222615.49999999997,166000.0,0.0,0.0,388615.5,67936.55,166000.0,137894.7,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,16384.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,23,88,1,48659.32,-56615.49999999997
5626,type1,5626,3,150064.75,146000.0,0.0,0.0,296064.75,95449.95999999999,146000.0,49044.0,1665.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,22,64,1,1671.5,-4064.75
5629,type1,5629,4,225518.85426500006,129100.0,100000.0,0.0,454618.854265,104499.63489,229100.0,30345.23072,2685.803,0.0,4760.9616000000005,886.3212000000001,0.0,0.0,0.0,44453.056549,4800.0,27816.240306,840.0,4431.606,0.0,0.0,0.0,0.0,0.0,multi + rub,61,89,0,0.0,-196418.8542650001
5630,type1,5630,4,336867.19999999984,357916.47000000003,228134.02,0.0,922917.6899999997,73735.06000000001,586814.48,60856.25999999999,0.0,32232.809999999998,1316.0,4530.0,2535.0,4030.0,0.0,0.0,6185.0,95937.84000000001,54050.0,0.0,695.24,0.0,0.0,0.0,0.0,rub,138,91,0,0.0,-207084.74999999983
5634,type1,5634,4,218452.52000000002,113500.0,0.0,0.0,331952.51999999996,16633.43,113500.0,31350.09,0.0,0.0,39424.0,1550.0,0.0,0.0,0.0,0.0,129495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,25,89,1,307089.53,-104952.52000000002
5636,type1,5636,2,144000.0,144500.0,0.0,0.0,288500.0,0.0,144500.0,144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,4,21,0,0.0,500.0
5639,type1,5639,4,231284.0,156290.0,0.0,0.0,387574.0,12761.71,166733.04,7885.0,0.0,15264.0,0.0,1490.0,0.0,0.0,179550.0,0.0,0.0,3710.25,0.0,0.0,180.0,0.0,0.0,0.0,0.0,rub,17,82,0,0.0,-74994.0
5641,type1,5641,2,54352.000000000015,39.86,1849500.0,0.0,1903891.86,10591.88,1859400.0,5187.0599999999995,0.0,12465.0,12416.5,0.0,0.0,0.0,2390.0,0.0,0.0,1315.76,0.0,0.0,125.66,0.0,0.0,0.0,0.0,rub,23,53,0,0.0,-1903812.14
5643,type1,5643,4,264881.3299999999,323287.0,10000.0,0.0,598168.33,40634.25,333000.0,90837.23,4350.0,17128.0,531.24,2000.0,0.0,6800.0,23502.5,17400.0,17090.0,44895.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,29,90,1,205056.09,48405.6700000001
5644,type1,5644,4,163030.93279999998,139800.0,1100.0,0.0,303930.9328000001,51817.310000000005,140900.0,81870.52279999999,5010.0,16686.9,0.0,878.0,0.0,4941.5,827.7,0.0,700.0,249.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,79,92,1,341.66,-24330.93279999998
5646,type1,5646,3,214743.15,149400.0,5000.0,0.0,369143.15,6530.9,155670.0,5161.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,9,90,0,0.0,-70343.15
5648,type1,5648,3,213745.3,135000.0,0.0,0.0,348745.3,8557.46,135000.0,201314.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,73,0,0.0,-78745.29999999999
5650,type1,5650,3,153790.99123200003,32405.867100000003,0.0,0.0,186196.85833200003,51266.779200000004,0.0,39869.827452,0.0,34549.351200000005,28045.652544,8318.4711,0.0,0.0,24146.776836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,7,70,0,0.0,-121385.12413200003
5653,type1,5653,3,45440.39,83000.0,1000.0,0.0,129440.38999999998,1541.4899999999998,84000.0,31947.9,0.0,1800.5,2059.5,0.0,0.0,0.0,8091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,19,62,1,4500.3,36559.61
5654,type1,5654,4,357880.67,143384.24,8000.0,0.0,509264.91,107440.81999999999,150000.0,212096.96000000002,0.0,3246.0,4550.0,288.0,239.0,0.0,550.0,3200.0,0.0,18557.129999999997,4297.0,0.0,0.0,0.0,0.0,0.0,4800.0,rub,62,91,0,0.0,-222496.43
5655,type1,5655,3,269516.29000000004,262100.0,0.0,0.0,531616.29,158299.55,262100.0,64998.17,0.0,15199.0,4328.47,3500.0,6816.3,0.0,0.0,0.0,4975.0,8949.8,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,66,79,0,0.0,-7416.290000000037
5656,type1,5656,5,17894.0,0.0,2392700.0,0.0,2410594.0,17894.0,2392700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,62,137,0,0.0,-2410594.0
5657,type1,5657,4,152850.90000000002,146000.0,0.0,0.0,298850.9,7360.9,146000.0,59970.6,1200.0,0.0,80342.4,0.0,0.0,0.0,599.0,0.0,1050.0,2328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,23,87,0,0.0,-6850.900000000023
5658,type1,5658,3,60142.68000000001,60952.0,0.0,0.0,121094.68,32120.440000000002,60952.0,4296.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,23226.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,13,83,0,0.0,809.3199999999924
5661,type1,5661,4,280621.29000000004,284738.63,18100.0,0.0,583459.92,163890.31,300100.0,118235.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.98,0.0,0.0,0.0,234.0,0.0,0.0,0.0,rub,10,95,0,0.0,-13982.660000000033
5664,type1,5664,3,117701.31000000001,39500.0,2545000.0,0.0,2702201.31,22892.280000000002,2584500.0,12151.03,0.0,61648.0,0.0,0.0,0.0,0.0,1010.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,24,97,1,455447.43,-2623201.31
5665,type1,5665,1,60.058908,200.0,0.0,0.0,260.058908,0.0,200.0,0.0,0.0,0.0,0.0,60.058908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,1,4,0,0.0,139.941092
5668,type1,5668,4,46969.28999999999,52800.0,1100.0,0.0,100869.29,3294.99,53900.0,3702.0,0.0,0.0,6659.8,0.0,0.0,0.0,1889.0,0.0,0.0,31423.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,20,90,1,18111.25,4730.710000000006
5669,type1,5669,4,121055.77,18500.0,16973.760000000002,0.0,156529.53,13581.599999999999,35507.76,30571.0,0.0,6299.0,4290.0,0.0,0.0,140.0,57550.17,0.0,8510.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,rub,47,89,1,23.05,-119529.53
5670,type1,5670,4,19577.24,0.0,48000.0,866.5,68443.73999999999,17784.239999999998,48000.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,866.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,9,78,0,0.0,-67577.24
5672,type1,5672,5,99125.65999999999,104421.29,0.0,0.0,203546.95000000004,29313.480000000007,104000.0,28330.84,850.0,31203.0,0.0,675.3,0.0,0.0,2090.0,0.0,0.0,7084.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,19,100,1,3524.03,5295.630000000005
5679,type1,5679,3,216652.73999999996,160752.84,172800.0,0.0,550205.58,27534.409999999996,333552.83999999997,43674.22,2550.0,1399.0,0.0,1506.72,0.0,0.0,2852.0,0.0,0.0,137136.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,23,72,0,0.0,-228699.9
5681,type1,5681,2,14046.16,609100.0,0.0,0.0,623146.16,2236.0,609100.0,5410.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,11,46,0,0.0,595053.84
5683,type1,5683,2,18583.43,0.0,145000.0,0.0,163583.43,5766.0,145000.0,5134.43,0.0,411.2,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,1571.8,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,rub,6,80,1,33922.47,-163583.43
5684,type1,5684,4,343800.0,10000.0,175000.0,0.0,528800.0,343800.0,185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,28,91,1,93190.0,-508800.0
5685,type1,5685,4,125941.02000000005,19218.8,0.0,29.78,145189.60000000003,8305.39,19200.0,96948.16,0.0,2983.0,2200.0,0.0,0.0,0.0,29.78,0.0,7736.0,7787.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,10,70,0,0.0,-106722.22000000004
5688,type1,5688,4,9964.8,45000.0,0.0,0.0,54964.8,4802.4,45000.0,391.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4770.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,9,88,1,35514.58,35035.2
5690,type1,5690,4,1101.05,1000.0,8900.0,0.0,11001.05,735.05,9900.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,4,79,0,0.0,-9001.05
5695,type1,5695,3,230931.97999999998,31602.0,66594.0,0.0,329127.98000000004,146223.5,101444.33,44705.270000000004,0.0,0.0,16449.0,0.0,0.0,0.0,0.0,4900.0,2450.0,1706.65,0.0,0.0,11249.23,0.0,0.0,0.0,0.0,rub,7,88,1,99485.54,-265923.98
5696,type1,5696,3,223244.84231999994,93907.19929,45000.0,0.0,362152.04160999996,55676.51987900001,135000.0,47029.40649,2223.18901,63717.04700099999,39380.4,2129.0,0.0,13580.0,0.0,0.0,1988.47923,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,52,75,0,0.0,-174337.64302999992
5697,type1,5697,3,214418.6,0.0,0.0,0.0,214418.6,137.0,0.0,156810.0,0.0,0.0,0.0,57471.600000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,4,38,0,0.0,-214418.6
5700,type1,5700,4,123675.62000000001,358000.0,0.0,0.0,481675.62,109105.83,358000.0,8513.789999999999,680.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,3276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,18,87,1,10114.0,234324.38
5702,type1,5702,3,96622.84999999999,114000.0,0.0,0.0,210622.85000000003,4511.0,114000.0,35810.649999999994,35000.0,500.0,11976.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8825.0,0.0,0.0,rub,51,88,1,212727.87,17377.15000000001
5705,type1,5705,4,157450.69999999998,307592.78,159647.0,0.0,624690.48,72791.36000000002,467071.35,54174.09999999999,0.0,695.0,20603.5,0.0,0.0,0.0,0.0,0.0,550.0,8468.31,0.0,0.0,336.86,0.0,0.0,0.0,0.0,rub,151,84,0,0.0,-9504.919999999925
5707,type1,5707,4,61418.181918999995,61360.0,0.0,0.0,122778.18191900004,9074.272920000001,61300.0,22890.664309999996,0.0,0.0,10016.244689,120.0,15259.0,0.0,0.0,4118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,44,88,1,1032.63,-58.181918999995105
5709,type1,5709,4,21246.03,34500.0,13000.0,150.0,68896.03,12496.83,47500.0,1316.2,0.0,0.0,233.0,7000.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,83,0,0.0,253.97000000000116
5712,type1,5712,3,225645.280433,335201.08999999997,477739.0,0.0,1038585.370433,42375.058254,808354.480546,11735.827138999999,36693.697680000005,0.0,108014.96838,800.0,0.0,0.0,0.0,0.0,0.0,6309.286835,0.0,24010.451599,291.6,0.0,0.0,0.0,0.0,multi + rub,46,77,0,0.0,-368183.1904330001
5714,type1,5714,2,1862.5,3360.0,1100.0,0.0,6322.5,1446.5,4460.0,316.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,5,28,0,0.0,397.5
5715,type1,5715,4,166375.71,97300.0,2000.0,700.0,266375.70999999996,17280.699999999997,99600.0,77945.5,1500.0,7275.0,19600.0,0.0,0.0,0.0,20593.510000000002,0.0,0.0,22581.000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,21,89,1,22612.98,-71075.70999999999
5719,type1,5719,4,197129.73000000004,334091.52,53500.0,0.0,584721.25,23865.43,387500.0,99958.58,710.0,1823.0,0.0,7340.0,757.5,455.0,40990.0,0.0,0.0,17728.74,0.0,0.0,0.0,3593.0,0.0,0.0,0.0,rub,31,92,0,0.0,83461.78999999998
5723,type1,5723,3,213184.9,20000.0,0.0,0.0,233184.9,54461.78,20000.0,139972.12999999998,0.0,1999.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,16251.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,58,69,0,0.0,-193184.9
5724,type1,5724,3,96456.65999999999,1080.0,980000.0,0.0,1077536.6600000001,13622.96,980000.0,18045.2,4260.0,58649.5,0.0,0.0,0.0,0.0,999.0,290.0,0.0,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,18,52,0,0.0,-1075376.66
5725,type1,5725,3,144008.80999999997,130194.08,0.0,0.0,274202.88999999996,41514.520000000004,130000.0,64524.369999999995,0.0,8474.0,0.0,0.0,0.0,17600.0,0.0,0.0,6440.0,5650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,34,75,0,0.0,-13814.729999999967
5729,type1,5729,3,136767.0,110000.0,4800.0,0.0,251567.0,136767.0,114800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,38,75,0,0.0,-31567.0
5730,type1,5730,3,265933.14999999997,116112.0,0.0,0.0,382045.15,114030.58,116000.0,64441.97,0.0,0.0,69228.0,0.0,0.0,0.0,2500.0,0.0,0.0,15844.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,30,74,0,0.0,-149821.14999999997
5731,type1,5731,4,153026.7,80581.0,5069.3,0.0,238677.0,4628.7,85650.3,3763.0,143400.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,87,0,0.0,-77515.0
5733,type1,5733,4,94668.76,195000.0,100100.0,0.0,389768.76,34891.69,295100.0,44855.92,0.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,7421.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,44,92,0,0.0,231.2399999999907
5734,type1,5734,3,250380.17000000004,260800.0,18500.0,0.0,529680.1699999999,241705.67000000004,279300.0,5204.5,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,54,79,0,0.0,-8080.170000000042
5735,type1,5735,3,40925.59,60000.0,0.0,0.0,100925.59,0.0,60000.0,500.0,0.0,0.0,25036.31,6764.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8624.42,0.0,0.0,0.0,0.0,0.0,rub,2,80,0,0.0,19074.410000000003
5737,type1,5737,1,36407.93,75000.0,0.0,0.0,111407.93000000001,858.9300000000001,75000.0,35549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,2,1,0,0.0,38592.07
5738,type1,5738,4,127829.35,0.0,0.0,0.0,127829.35,68597.92000000001,0.0,18488.43,0.0,39183.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,38,86,1,273510.53,-127829.35
5743,type1,5743,3,164529.64999999997,190499.21,0.0,0.0,355028.85999999987,58486.53,180000.0,12774.669999999998,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97767.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,68,88,0,0.0,25969.560000000027
5744,type1,5744,2,839.0,100.0,1598100.0,0.0,1599039.0,0.0,1598200.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,10,20,0,0.0,-1598839.0
5745,type1,5745,3,401206.9075299999,395450.0,5200.0,0.0,801856.9075300001,40400.0,397750.0,144856.71548999997,1580.0,42548.28179,5268.12,0.0,0.0,6720.0,36511.17,16270.66025,1890.0,75843.95999999999,7060.0,0.0,0.0,0.0,25158.0,0.0,0.0,multi + rub,54,84,1,4997.0,-10956.90752999991
5748,type1,5748,2,203.0,0.0,0.0,0.0,203.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,1,37,0,0.0,-203.0
5751,type1,5751,3,80.0,1100.0,0.0,0.0,1180.0,80.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,1,144,0,0.0,1020.0
